,Country,Year,GHG Engery,GHG Fugi,GHG FC,GHG FC - Coal,GHG FC - Oil,GHG FC - Gas,CO2 MARBUNK,CO2 AVBUNK,CO2-TES,CO2-GDP,CO2-GDP PPP,CO2-POP,CO2-GDP logged,CO2-GDP PPP logged,CO2-POP logged,Socioeconomic Measures
5377,Malaysia,2005,174.6254843,16013.2392,158.6122451,27.41705825,65.81483154,65.29029637,0.193563443,4.813217354,57.754,0.841,0.338,6.061,-0.07520400420208784,-0.47108329972234525,0.7825442840100101,5.736256980085577
5378,Mongolia,2005,0.0,0.0,11.20713265,9.446659182,1.729657398,0.0,0.0,0.060589096,87.576,2.048,0.745,4.293,0.3113299523037932,-0.12784372725170717,0.6327608884794388,6.316247113531524
5379,Myanmar,2005,0.0,0.0,14.33588919,1.374829544,6.371197417,3.014353297,0.009625565,0.028700177,17.13,0.381,0.104,0.223,-0.4190750243243807,-0.9829666607012196,-0.6516951369518393,3.4462631780225603
5380,Nepal,2005,0.0,0.0,5.95220049,0.981885952,2.123763792,0.0,0.0,0.193246102,8.04,0.199,0.058,0.117,-0.7011469235902933,-1.2365720064370627,-0.9318141382538383,2.630466931718806
5381,Pakistan,2005,136.4557105,11734.04098,124.7216695,14.73124531,48.36937984,52.80295356,0.255520995,2.460825611,35.988,0.558,0.171,0.659,-0.25336580106242124,-0.7670038896078462,-0.18111458540599013,4.298515723923742
5382,Philippines,2005,72.71236666,988.309185,71.72405748,20.99523262,42.6137651,6.3504677,0.374115506,2.289171473,43.241,0.386,0.161,0.803,-0.41341269532824504,-0.7931741239681502,-0.09528445472131904,4.1981287259822855
5383,Singapore,2005,0.0,0.0,37.12733925,0.009111003,24.28907474,12.04020318,79.4274383,13.58790305,41.946,0.207,0.132,8.65,-0.6840296545430823,-0.8794260687941501,0.9370161074648142,4.873560384127582
5384,Sri Lanka,2005,0.0,0.0,14.83013012,0.262782593,13.29312127,0.0,0.540305514,0.942963349,35.537,0.292,0.097,0.685,-0.5346171485515817,-1.0132282657337552,-0.1643094285075744,3.787845157207089
5385,Chinese Taipei,2005,0.0,0.0,263.3534683,140.290153,96.77813306,23.53124279,8.784660017,6.799043873,57.324,0.697,0.338,11.501,-0.1567672219019906,-0.47108329972234525,1.0607356034493185,5.932885081824983
5386,Thailand,2005,215.6659316,10327.46313,205.3384685,48.07067107,94.0728225,60.99595915,5.233945553,9.062748224,48.308,0.698,0.258,3.06,-0.15614457737683893,-0.5883802940367698,0.48572142648158,5.2411965550679716
5387,Vietnam,2005,101.1783964,16746.94299,84.43145345,34.50134454,34.73098543,11.03061115,0.796428087,0.837219663,45.827,0.607,0.207,0.953,-0.21681130892474243,-0.6840296545430823,-0.02090709936167361,4.578251937170502
5388,Other Asia,2005,0.0,0.0,15.98755172,0.810720122,13.55852481,0.642101965,0.767329883,0.736080617,27.02,0.217,0.139,0.415,-0.6635402661514705,-0.8569851997459049,-0.3819519032879073,3.5975226308147175
5389,China,2005,5829.46519,305402.1135,5524.063077,4612.786337,780.2025943,71.77778765,16.30885887,10.07335679,72.504,1.216,0.756,4.148,0.08493357493671612,-0.12147820449879346,0.6178387477170033,6.081294118154926
5390,"Hong Kong, China",2005,0.0,0.0,42.37638676,27.31284266,8.536616076,6.525785784,17.98192522,14.86027407,79.137,0.191,0.143,6.179,-0.7189666327522725,-0.8446639625349383,0.7909181952145783,4.727287599927368
5391,Argentina,2005,171.9390668,28688.90158,143.2501653,5.727454448,53.77066995,83.50232272,2.217826592,2.343358238,51.005,0.301,0.223,3.63,-0.5214335044061567,-0.6516951369518393,0.5599066250361125,4.886777983678116
5392,Bolivia,2005,12.13399527,2964.4296,9.169565671,0.0,5.660677855,3.402218045,0.0,0.175389505,40.294,0.444,0.189,0.956,-0.3526170298853802,-0.7235381958267558,-0.019542107723899943,4.404302666563964
5393,Brazil,2005,351.2066018,24180.3441,327.0262577,45.73785558,231.2630311,39.45593725,11.03620331,3.337483956,34.611,0.23,0.137,1.682,-0.638272163982407,-0.8632794328435932,0.22582599146189336,4.224274394635893
5394,Cuba,2005,26.13933469,798.5905725,25.34074412,0.081555595,23.66267882,1.447176387,0.063955743,0.536601126,56.09,0.429,0.138,2.228,-0.36754270781527576,-0.8601209135987634,0.34791518650169134,4.620251565087653
5395,Curaçao,2005,0.0,0.0,5.907261528,0.0,5.907261528,0.0,6.412519005,0.24225072,68.514,2.019,1.605,26.668,0.3051363189436393,0.20547503674089088,1.4259904464535262,7.436601802138057
5396,Dominican Rep.,2005,0.0,0.0,17.94087618,1.486768465,15.8514369,0.407650178,0.0,1.317015806,58.855,0.415,0.195,1.915,-0.3819519032879073,-0.7099653886374819,0.28216877830464154,4.690251486379252
5397,Ecuador,2005,35.92539847,11654.41949,24.27097898,0.0,23.46410321,0.653928179,2.097137585,0.628213355,49.702,0.352,0.195,1.731,-0.453457336521869,-0.7099653886374819,0.2382970678753939,4.574874342716043
5398,El Salvador,2005,0.0,0.0,6.627567927,0.003036851,6.455036165,0.0,0.0,0.242356385,39.356,0.335,0.164,1.055,-0.47495519296315475,-0.7851561519523022,0.023252459633711444,4.2631411147182545
5399,Guatemala,2005,0.0,0.0,12.47751245,1.00321889,9.718721514,0.0,0.728336247,0.226306111,27.697,0.247,0.121,0.817,-0.6073030467403343,-0.9172146296835499,-0.08777794346758454,3.887704380108531
5400,Guyana,2005,1.530165553,0.0,1.530165553,0.0,1.499124499,0.0,0.0,0.028700177,49.759,0.503,0.251,1.949,-0.2984320149440726,-0.6003262785189618,0.28981183911762143,4.891053545654587
5401,Haiti,2005,0.0,0.0,2.20910302,0.0,1.603275042,0.0,0.0,0.073344664,11.477,0.14,0.064,0.174,-0.8538719643217619,-1.193820026016113,-0.7594507517174003,2.692857257944725
5402,Honduras,2005,0.0,0.0,7.033536157,0.088511826,6.437267702,0.0,0.0,0.006377784,38.977,0.437,0.209,0.854,-0.3595185630295782,-0.679853713888946,-0.06854212931099495,4.392085593770481
5403,Jamaica,2005,0.0,0.0,10.4039332,0.145061004,10.23135702,0.0,0.257082659,0.605890962,70.128,0.733,0.409,3.841,-0.13489602535887207,-0.38827669199265824,0.5844443071651761,5.5612715898136456
5404,Nicaragua,2005,0.0,0.0,4.512495139,0.0,4.163785574,0.0,0.0,0.052163117,34.898,0.48,0.186,0.755,-0.3187587626244128,-0.7304870557820837,-0.12205304837081175,4.328701133222692
5405,Panama,2005,0.0,0.0,6.843046677,0.0,6.769748579,0.0,7.371175688,0.570813001,57.47,0.257,0.138,2.022,-0.5900668766687055,-0.8601209135987634,0.30578115125498223,4.3555933609875135
5406,Paraguay,2005,3.998099407,1.367794,3.996731613,0.0,3.534405486,0.0,0.0,0.043466221,20.92,0.152,0.072,0.634,-0.8181564120552275,-1.1426675035687315,-0.1979107421182673,3.341265342257774
5407,Peru,2005,31.57163693,1648.702118,29.92293481,3.6481764,21.34672558,3.922157118,0.286256269,0.966236796,46.344,0.263,0.141,1.017,-0.5800442515102421,-0.8507808873446201,0.0073209529227445565,4.076495814067882
5408,Suriname,2005,0.0,0.0,1.686770709,0.0,1.671882482,0.006772312,0.0,0.105233583,61.986,0.44,0.234,3.216,-0.3565473235138126,-0.6307841425898572,0.5073160400764137,5.019984573972744
5409,Trinidad and Tobago,2005,24.18563366,7084.140138,17.10149352,0.0,3.623785874,13.47121748,1.488107912,1.211781923,25.282,0.853,0.567,12.435,-0.06905096883247698,-0.24641694110709347,1.0946457896059547,6.279177879666384
5410,Uruguay,2005,5.344733493,6.95877,5.337774723,0.003036851,5.024308889,0.184408638,1.115348817,0.121045877,40.853,0.14,0.108,1.553,-0.8538719643217619,-0.9665762445130504,0.1911714557285585,3.8707232468937462
5411,Venezuela,2005,363.6895822,221573.1431,142.1164391,0.14854538,88.12637307,53.67855731,1.852831125,2.053160439,52.805,0.236,0.234,5.266,-0.6270879970298935,-0.6307841425898572,0.7214808547700493,4.963608715150299
5412,Other Non-OECD Americas,2005,0.0,0.0,18.19596671,3.648320658,13.16267448,1.351749971,0.745585021,1.826859569,105.225,0.122,0.108,3.252,-0.9136401693252518,-0.9665762445130504,0.5121505369220305,4.131934123083728
5413,Bahrain,2005,24.04923212,3408.28161,20.64095051,0.0,3.530206706,17.1107438,0.0,1.734761695,46.123,1.035,0.515,22.788,0.014940349792936524,-0.28819277095880896,1.3577062107846423,6.58445378961877
5414,Iran,2005,555.1889501,133596.1605,421.5927896,4.754610297,226.6215839,190.0063919,2.996355351,2.71375376,57.787,1.227,0.452,5.953,0.08884456272700428,-0.3448615651886179,0.7747358825517534,6.01871888009014
5415,Iraq,2005,108.9622981,36994.67678,71.96762132,0.0,68.46953694,3.495299373,0.326705552,1.996251431,63.017,0.7,0.336,2.479,-0.1549019599857432,-0.4736607226101559,0.39427652676782143,5.2657138441719225
5416,Jordan,2005,19.03116433,408.5147975,18.62264953,0.0,15.37474962,3.246848026,0.248525563,0.975410567,66.034,0.743,0.326,3.25,-0.1290111862394247,-0.48678239993206096,0.5118833609788743,5.396089774807389
5417,Kuwait,2005,91.74069413,26607.19235,65.13350178,0.0,41.51142358,23.6220782,2.174815927,1.836806536,57.531,0.716,0.452,28.971,-0.14508697769214446,-0.3448615651886179,1.4619634861249384,6.472014943244176
5418,Lebanon,2005,14.75875365,6.994775,14.75175887,0.52746888,14.17930747,0.0,0.0,0.469535709,68.826,0.464,0.235,3.129,-0.3334820194451191,-0.6289321377282637,0.49540556314619333,5.03299140597281
5419,Oman,2005,44.28773316,18933.85013,25.35388303,0.0,10.54023934,14.81364369,0.121347851,0.691991193,60.702,0.522,0.269,10.018,-0.28232949699773785,-0.5702477199975919,1.0007810273534956,5.648203810358166
5420,Qatar,2005,52.47989521,19116.9312,33.36296402,0.0,6.701413959,26.66110875,0.0,1.447760524,47.58,0.66,0.448,39.119,-0.1804560644581313,-0.348721986001856,1.5923877443764842,6.563209693916496
5421,Saudi Arabia,2005,369.2743323,69706.05888,299.5682734,0.0,198.8801361,100.6869603,7.162627021,5.497663741,55.116,0.666,0.282,12.178,-0.17652577082969892,-0.549750891680639,1.085575969718504,5.8592993072081665
5422,Syria,2005,90.18926576,36301.76995,53.88749581,0.011702395,44.94450264,8.930601148,3.202112856,0.3348344,61.409,1.643,1.912,2.877,0.21563756343506174,0.2814878879400812,0.458939861890326,6.456065313265469
5423,United Arab Emirates,2005,140.5041513,28601.2445,111.9029069,0.580244415,28.99805087,82.31940465,37.82955039,8.807741936,59.732,0.443,0.264,25.984,-0.3535962737769304,-0.5783960731301689,1.4147060075610813,5.982713660653982
5424,Yemen,2005,41.79020732,22728.10365,19.06210367,0.0,19.0551611,0.0,0.426261092,0.360345835,68.3,0.369,0.229,0.883,-0.4329736338409396,-0.640164517660112,-0.05403929642243141,4.372822552076517
5425,Canada,2006,575.4319889,45648.75608,529.7832328,110.1202689,252.1762742,165.1541061,2.281850427,9.874846069,45.488,0.385,0.376,16.04,-0.4145392704914993,-0.42481215507233894,1.2052043639481447,5.8658529383843065
5426,Chile,2006,58.23760295,825.3386,57.41226435,13.4670947,34.22579997,8.525427125,3.943986153,1.224537491,45.039,0.318,0.19,3.39,-0.4975728800155673,-0.721246399047171,0.5301996982030822,4.8113804191403435
5427,Colombia,2006,71.24205355,17937.42167,53.30463188,10.31360594,29.25208185,12.81799877,1.523502534,1.985939808,42.968,0.258,0.12,1.225,-0.5883802940367698,-0.9208187539523752,0.0881360887005513,4.0789370407114065
5428,Costa Rica,2006,0.0,0.0,6.254969793,0.005002131,6.089295839,0.0,0.280033053,0.564276724,33.967,0.151,0.103,1.399,-0.8210230527068306,-0.9871627752948278,0.14581771449182765,3.8376318864901693
5429,Mexico,2006,488.8754083,54610.14943,434.2652589,52.45605152,258.6885861,120.6303107,2.816780628,8.965917094,55.542,0.435,0.228,3.943,-0.3615107430453627,-0.6420651529995461,0.5958267770732232,5.092250881028314
5430,United States of America,2006,5915.640902,235376.1333,5680.264768,2156.816755,2314.228496,1167.989653,89.08520897,69.23101902,58.284,0.349,0.349,18.749,-0.45717457304082015,-0.45717457304082015,1.2729781090736842,5.858628962992044
5431,Australia,2006,411.0994378,37324.6519,373.7747859,211.0936735,112.6778865,48.56564512,3.259513221,8.266186513,74.83,0.383,0.425,18.068,-0.41680122603137726,-0.37161106994968846,1.2569100818893566,5.968497785908291
5432,Israel,2006,62.80161848,231.5499675,62.57006851,30.66591418,27.35941583,4.541564382,0.821521869,3.411911414,72.829,0.287,0.29,8.748,-0.5421181032660077,-0.5376020021010439,0.9419087743655994,5.362188668998548
5433,Japan,2006,1175.950034,4301.344625,1171.64869,400.4116741,575.2486593,186.4821016,18.85710166,20.2070557,53.367,0.271,0.231,9.082,-0.5670307091255943,-0.6363880201078557,0.9581814975649479,5.2547627683314975
5434,Korea,2006,472.5681585,3868.61075,468.6995478,211.5828447,178.8233269,68.73376134,33.64756737,8.915263499,51.93,0.432,0.328,9.594,-0.3645162531850879,-0.4841261562883209,0.9819997141298783,5.633357304656469
5435,New Zealand,2006,35.19817867,889.7427185,34.30843595,8.981989971,18.339259,6.84406083,0.983127202,2.192225866,48.288,0.229,0.236,8.034,-0.640164517660112,-0.6270879970298935,0.9049318273956527,5.1376793127056475
5436,Austria,2006,0.0,0.0,73.7112516,16.33022636,36.90922698,17.04796716,0.065314603,1.997868553,50.769,0.205,0.182,8.726,-0.6882461389442457,-0.7399286120149252,0.9408152086508014,5.012640457691631
5437,Belgium,2006,0.0,0.0,105.9844688,19.3812097,51.1396226,32.52823083,26.68014498,3.620223792,43.649,0.254,0.226,9.952,-0.595166283380062,-0.645891560852599,0.9979103673467434,5.256852523114082
5438,Czechia,2006,0.0,0.0,122.4519028,81.73639434,21.70751185,17.57321305,0.0,0.999212379,62.354,0.74,0.389,11.766,-0.13076828026902382,-0.41005039867429227,1.0706288440514278,6.0298101651081115
5439,Denmark,2006,60.14725851,2763.663485,57.38359502,22.17301553,22.42769839,10.73379938,3.213523644,2.567207524,66.427,0.193,0.21,10.373,-0.7144426909922262,-0.6777807052660807,1.0159043778955534,5.123680981637246
5440,Estonia,2006,16.00651526,65.1616778,15.94135359,10.93810021,3.245014336,1.62551878,0.674561904,0.155119071,69.4,0.721,0.429,11.606,-0.14206473528057098,-0.36754270781527576,1.0646825662285115,6.0550751231326645
5441,Finland,2006,0.0,0.0,67.98137562,31.82707552,25.71506083,8.951847682,1.768420129,1.392748434,42.408,0.286,0.288,12.619,-0.543633966870957,-0.5406075122407692,1.1010249403526948,5.516783461240968
5442,France,2006,371.0249883,2195.836825,368.8291515,52.82540015,219.4922175,89.78154901,8.552427618,17.02658108,32.286,0.159,0.142,5.698,-0.7986028756795485,-0.8477116556169435,0.7557224449034581,4.609407913606966
5443,Germany,2006,817.1973878,8400.586425,808.7968014,342.5998507,281.7988894,172.4345919,8.20803536,23.57834056,54.669,0.264,0.228,9.839,-0.5783960731301689,-0.6420651529995461,0.9929509605704465,5.2724897344407315
5444,Greece,2006,0.0,0.0,95.27424275,35.52112989,53.29795526,6.13292092,9.881371552,2.791645944,74.2,0.365,0.247,8.539,-0.4377071355435253,-0.6073030467403343,0.9314070135565734,5.386396831272714
5445,Hungary,2006,0.0,0.0,55.09943991,12.32038812,16.71922103,25.27739198,0.0,0.811668114,46.531,0.458,0.217,5.378,-0.3391345219961308,-0.6635402661514705,0.7306207978872828,5.227946009739681
5446,Iceland,2006,0.0,0.0,2.27972781,0.372609165,1.905665652,0.0,0.110301364,0.531888612,13.411,0.146,0.157,7.398,-0.835647144215563,-0.8041003475907662,0.8691143269793753,4.729366835173046
5447,Ireland,2006,0.0,0.0,45.57173914,10.05684625,26.38468796,9.109464642,0.40337765,2.425780579,73.159,0.206,0.185,10.524,-0.6861327796308466,-0.7328282715969862,1.0221808394136653,5.103219788185832
5448,Italy,2006,460.9580033,6124.7613,454.833242,62.1211612,228.0513103,159.5191575,7.523019924,9.613961468,58.095,0.229,0.187,7.692,-0.640164517660112,-0.7281583934635011,0.8860392755664422,5.017716364442829
5449,Latvia,2006,0.0,0.0,8.488985426,0.355857614,4.480127716,3.293171282,0.623142862,0.196768028,40.893,0.304,0.168,3.619,-0.5171264163912462,-0.7746907182741372,0.5585885831081994,4.766771448442816
5450,Lithuania,2006,0.0,0.0,12.90559691,1.042679513,7.171758869,4.442719111,0.440541996,0.156799485,34.21,0.359,0.178,3.824,-0.44490555142168087,-0.7495799976911061,0.5825178836040624,4.8880323344912755
5451,Luxembourg,2006,0.0,0.0,11.46796234,0.37465957,8.007164141,2.894019318,0.0,1.210181565,62.268,0.226,0.221,23.894,-0.645891560852599,-0.6556077263148893,1.3782888593569291,5.5767895721894405
5452,Netherlands,2006,166.0667792,332.4255613,165.7343537,29.75220795,57.22835994,75.76700904,52.50285495,10.93907097,49.585,0.231,0.207,10.05,-0.6363880201078557,-0.6840296545430823,1.0021660617565078,5.18174838710557
5453,Norway,2006,37.84859609,1688.669878,36.15992621,2.543948856,23.3023763,9.574513467,1.579795184,1.214427633,28.805,0.102,0.126,7.62,-0.9913998282380825,-0.8996294548824371,0.8819549713396005,4.490925688219081
5454,Poland,2006,315.3639352,1347.216975,314.0167182,228.4566817,59.20316615,23.48168142,0.937173565,1.275917492,75.991,0.889,0.416,8.079,-0.0510982390297863,-0.3809066693732573,0.9073576081311729,5.97535269972813
5455,Portugal,2006,0.0,0.0,57.58218873,13.28513636,34.71730785,8.339142579,2.017493295,2.30587495,53.601,0.275,0.179,5.365,-0.5606673061697374,-0.7471469690201068,0.7295697263019699,4.9217554511121255
5456,Slovakia,2006,0.0,0.0,36.7559852,16.68677709,8.276664754,11.54469771,0.0,0.119905629,46.746,0.548,0.298,6.768,-0.2612194415156308,-0.5257837359237448,0.8304603500309671,5.543457172591592
5457,Slovenia,2006,16.18282004,47.4778943,16.13534214,6.436044047,7.581012932,1.848823209,0.092879975,0.07378801,50.289,0.388,0.256,7.86,-0.41116827440579273,-0.5917600346881504,0.895422546039408,5.392494236945465
5458,Spain,2006,0.0,0.0,329.2184534,70.91105493,184.1329338,72.18653075,26.38063903,9.669302551,54.949,0.274,0.202,7.327,-0.562249437179612,-0.6946486305533762,0.8649261915390055,5.108028123806017
5459,Sweden,2006,48.93390426,43.3238325,48.89058042,9.176194928,34.87271694,1.757895677,6.646446155,1.976903441,22.483,0.109,0.114,5.208,-0.9625735020593764,-0.9430951486635274,0.7166709755601356,4.311002324837231
5460,Switzerland,2006,0.0,0.0,44.5382592,0.61555525,33.64199703,6.350777999,0.02841009,3.717070611,38.673,0.074,0.095,5.791,-1.1307682802690238,-1.0222763947111522,0.762753564933374,4.109708889953198
5461,Turkey,2006,0.0,0.0,244.4440828,106.5355192,75.26776395,60.74463254,3.089850183,2.939221965,61.655,0.428,0.183,3.467,-0.368556230986828,-0.7375489102695706,0.5399538416563967,4.933848700399999
5462,United Kingdom,2006,550.3010123,12276.50568,538.0245067,164.7402031,183.1571797,187.1128908,7.332190808,36.42360165,58.089,0.201,0.212,8.761,-0.6968039425795111,-0.6736641390712486,0.9425536803342098,5.07208559868345
5463,Albania,2006,0.0,0.0,3.940833842,0.054054683,3.784769299,0.021125477,0.0,0.138352557,42.912,0.446,0.151,1.272,-0.35066514128785814,-0.8210230527068306,0.10448711131239508,4.432798917317706
5464,Armenia,2006,0.0,0.0,4.185853489,0.001974178,0.945063542,3.236834575,0.0,0.119905629,38.746,0.521,0.189,1.372,-0.2831622767004755,-0.7235381958267558,0.13735411137073292,4.630653638843501
5465,Azerbaijan,2006,35.84077443,6265.348988,29.57542544,0.0,10.6443162,18.92239401,0.0,1.245172413,53.052,0.974,0.358,3.465,-0.011441043121384482,-0.44611697335612566,0.5397032389478256,5.582145222470316
5466,Belarus,2006,0.0,0.0,58.05040263,2.467465042,17.89705083,37.20778645,0.0,0.0,47.842,1.385,0.456,5.958,0.14144977340046735,-0.341035157335565,0.7751004988790248,6.0755151149439275
5467,Bosnia and Herz.,2006,0.0,0.0,17.68061137,13.45068024,3.426697058,0.737183566,0.0,0.01537254,78.692,1.288,0.507,4.303,0.1099158630237933,-0.294992040666664,0.6337713460825555,5.948695168439685
5468,Bulgaria,2006,0.0,0.0,48.07143543,28.99702246,12.4856054,5.983891587,0.328856393,0.539538959,55.236,1.108,0.426,6.237,0.04453976039241098,-0.37059040089728107,0.7949757440511316,5.968925103546262
5469,Croatia,2006,0.0,0.0,20.55763781,2.568559266,13.04311064,4.515199563,0.063330547,0.264023786,49.21,0.387,0.198,4.63,-0.4122890349810886,-0.7033348097384688,0.6655809910179531,5.049957146298396
5470,Cyprus,2006,0.0,0.0,7.250943192,0.154889157,7.083036206,0.0,0.934831656,0.945944936,73.6,0.362,0.266,9.648,-0.4412914294668343,-0.575118363368933,0.9844372947960761,5.468027501960309
5471,Georgia,2006,0.0,0.0,4.713615565,0.034399292,2.075535441,2.467937414,0.0,0.113756553,35.652,0.455,0.151,1.166,-0.34198860334288755,-0.8210230527068306,0.06669855042299526,4.403686894373277
